GeoFips,GeoName,LineCode,Description,2014,2015,2016,2017,2018,2019
96000,Southwest,14,    Household consumption expenditures (for services),829021.2,880823.3,923472.5,971155.2,1026905.8,1080215.5
96000,Southwest,15,      Housing and utilities,220985.6,234664,246581.7,259690.1,275817.9,289165.5
96000,Southwest,16,      Health care,209181.9,225331,237509.8,245646.1,255024.2,268442.3
96000,Southwest,17,      Transportation services,39933.3,40450.2,42097.9,44725.8,48069.4,49894.1
96000,Southwest,18,      Recreation services,54419.5,57663.4,61114.4,64475.3,67674.9,70382.5
96000,Southwest,19,      Food services and accommodations,96761.6,104197.8,108136.4,113994.4,120542,125579
96000,Southwest,20,      Financial services and insurance,107306.2,113912.2,118953.5,128373.9,138438.7,147454.3
96000,Southwest,21,      Other services,100433.1,104604.8,109078.8,114249.6,121338.7,129297.7
96000,Southwest,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),28834.6,28515.8,31125.9,32472.3,33906.1,33574.7
96000,Southwest,23,      Gross output of nonprofit institutions,124582.9,130966.9,139355,145245,151575.9,158643.4
96000,Southwest,24,      Less: Receipts from sales of goods and services by nonprofit institutions,95748.4,102451.1,108229.1,112772.7,117669.9,125068.7
97000,Rocky Mountain,1,Personal consumption expenditures,408750.6,429523.4,451710,477334.2,505361.7,530738
97000,Rocky Mountain,2,  Goods,138008.7,141790.7,147001.2,156025.6,165053,171772.3
97000,Rocky Mountain,3,    Durable goods,47794.3,51185.2,53962,57780.1,61420.3,64286.9
97000,Rocky Mountain,4,      Motor vehicles and parts,15824.9,17240.7,17727.7,18967.5,19989.4,19996.2
97000,Rocky Mountain,5,      Furnishings and durable household equipment,11157.2,12110,12944.8,13578.7,14623.3,15524.6
97000,Rocky Mountain,6,      Recreational goods and vehicles,13917.9,14539.1,15801.6,17484.3,18719,20351.9
97000,Rocky Mountain,7,      Other durable goods,6894.3,7295.4,7487.9,7749.5,8088.5,8414.2
97000,Rocky Mountain,8,    Nondurable goods,90214.4,90605.5,93039.2,98245.6,103632.7,107485.4
97000,Rocky Mountain,9,      Food and beverages purchased for off-premises consumption,33669.8,35039.7,36381.3,37819,39011.1,40306.7
97000,Rocky Mountain,10,      Clothing and footwear,11436.3,11840.9,12288,12430.5,13239.3,13844.3
97000,Rocky Mountain,11,      Gasoline and other energy goods,15905.7,12374.5,11060.5,12667,14511.2,14032.8
97000,Rocky Mountain,12,      Other nondurable goods,29202.6,31350.4,33309.5,35329.1,36871.1,39301.7
97000,Rocky Mountain,13,  Services,270741.9,287732.7,304708.8,321308.5,340308.7,358965.7
97000,Rocky Mountain,14,    Household consumption expenditures (for services),261255.4,278337.6,294801.7,310825.6,329275.4,348061.9
97000,Rocky Mountain,15,      Housing and utilities,75941.3,80810.3,84962,89716.5,94672.9,100242.6
97000,Rocky Mountain,16,      Health care,62121,66500.7,71819.7,74756.9,77783.2,81548.4
97000,Rocky Mountain,17,      Transportation services,14031.3,14709.8,15563.7,16397.9,17696.3,18635
97000,Rocky Mountain,18,      Recreation services,18667.1,19939.5,21431.1,22499.6,24070.2,25453.2
97000,Rocky Mountain,19,      Food services and accommodations,29562.3,32012.6,33636.1,35602.7,38016.7,39930.6
97000,Rocky Mountain,20,      Financial services and insurance,30915.9,32766.2,34159.8,37101.6,39963.3,42467.1
97000,Rocky Mountain,21,      Other services,30016.4,31598.4,33229.3,34750.4,37072.8,39785
97000,Rocky Mountain,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),9486.5,9395.2,9907,10482.9,11033.3,10903.8
97000,Rocky Mountain,23,      Gross output of nonprofit institutions,41662.4,44003.4,47484.8,48445.2,50940.9,53396.9
97000,Rocky Mountain,24,      Less: Receipts from sales of goods and services by nonprofit institutions,32175.9,34608.2,37577.8,37962.3,39907.6,42493.1
98000,Far West,1,Personal consumption expenditures,2123395.4,2238453.8,2346723.5,2476012.5,2610076.3,2739575
98000,Far West,2,  Goods,645741.4,662606.2,679551.5,715854,755915.6,788148.4
98000,Far West,3,    Durable goods,217862.4,231873.9,239841.6,254703.4,270597.1,282760.1
98000,Far West,4,      Motor vehicles and parts,66222.9,72450.5,75304.1,79337.4,81091.2,79498.2
98000,Far West,5,      Furnishings and durable household equipment,47029.3,50772.7,52362.5,55607.1,59658.1,62049.1
98000,Far West,6,      Recreational goods and vehicles,71242.9,73822.6,76998.7,83301,91533.6,101551.8
98000,Far West,7,      Other durable goods,33367.3,34828.2,35176.2,36457.9,38314.2,39661
98000,Far West,8,    Nondurable goods,427879,430732.3,439709.9,461150.6,485318.5,505388.3
98000,Far West,9,      Food and beverages purchased for off-premises consumption,160952.3,165528.3,169345.2,174377.9,180286.2,186681.8
98000,Far West,10,      Clothing and footwear,65931.1,68032.3,69753.8,72423.8,76274.6,79682.2
98000,Far West,11,      Gasoline and other energy goods,55752.4,43148.9,39783.6,46453.9,52836.6,51493.2
98000,Far West,12,      Other nondurable goods,145243.2,154022.8,160827.3,167895.1,175921,187531.2
98000,Far West,13,  Services,1477654,1575847.6,1667172,1760158.5,1854160.8,1951426.5
98000,Far West,14,    Household consumption expenditures (for services),1410870.1,1504257,1588540.8,1676999.4,1767145.2,1863161
98000,Far West,15,      Housing and utilities,454051.3,480714.2,504692.8,527655.1,548296.7,574190.4
98000,Far West,16,      Health care,330939.3,358487.9,380103.4,402571.8,423495.3,446992.1
98000,Far West,17,      Transportation services,77160.4,80294.5,86272.6,92258.9,99333.6,105286.9
98000,Far West,18,      Recreation services,81330.7,86465.3,91777.9,96353.7,101117.9,105797.6
98000,Far West,19,      Food services and accommodations,141980.4,155511.1,167046.1,176880.3,188374.1,199400.6
98000,Far West,20,      Financial services and insurance,160083.5,169936,176281.8,188067.7,200834.4,210726.1
98000,Far West,21,      Other services,165324.5,172847.9,182366.1,193212,205693.2,220767.1
98000,Far West,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),66783.9,71590.6,78631.2,83159.2,87015.6,88265.6
98000,Far West,23,      Gross output of nonprofit institutions,245181.6,262318.2,280144.7,293959.4,309883.2,325162.7
98000,Far West,24,      Less: Receipts from sales of goods and services by nonprofit institutions,178397.7,190727.6,201513.4,210800.2,222867.6,236897.2
Legend / Footnotes:,,,,,,,,,
1/ All personal consumption expenditures (PCE) estimates are in millions of current dollars (not adjusted for inflation).,,,,,,,,,
"Last updated: October 8, 2020-- new statistics for 2019; revised statistics for 2013-2018.",,,,,,,,,
